38.6994,53.9252,4,2.5189,0.9036,52003,52003,51.06503088,-114.1452068,144.3226,0,4,0.8332,-0.202,-0.202,0.181,0,0,1
38.7043,53.9254,4,2.5212,0.9101,52503,52503,51.06503092,-114.1452068,144.4541,0,4,0.842,-0.2061,-0.2061,0.1872,0,0,1
38.7053,53.925,4,2.5236,0.9106,53003,53003,51.06503092,-114.1452068,144.5935,0,4,0.8429,-0.2064,-0.2064,0.1873,0,0,1
38.7109,53.925,4,2.5256,0.918,53503,53503,51.06503096,-114.1452067,144.7066,0,4,0.853,-0.2111,-0.2111,0.1939,0,0,1
38.7125,53.9257,4,2.5272,0.9178,54003,54003,51.06503098,-114.1452067,144.7971,0,4,0.8533,-0.2107,-0.2107,0.1937,0,0,1
38.7186,53.9256,4,2.5286,0.9249,54503,54503,51.06503102,-114.1452067,144.879,0,4,0.8629,-0.2151,-0.2151,0.2009,0,0,1
38.7216,53.9262,4,2.5317,0.926,55003,55003,51.06503105,-114.1452066,145.0565,0,4,0.8653,-0.2156,-0.2156,0.201,0,0,1
38.7287,53.9261,4,2.5341,0.9361,55503,55503,51.0650311,-114.1452066,145.1943,0,4,0.8798,-0.2226,-0.2226,0.2086,0,0,1
38.7296,53.9268,4,2.5376,0.935,56003,56003,51.06503111,-114.1452066,145.391,0,4,0.8779,-0.2218,-0.2218,0.2081,0,0,1
38.736,53.9269,4,2.5402,0.9434,56503,56503,51.06503116,-114.1452065,145.5408,0,4,0.8895,-0.2275,-0.2275,0.2168,0,0,1
38.736,53.9264,4,2.5418,0.9431,57003,57003,51.06503116,-114.1452065,145.6353,0,4,0.8889,-0.2271,-0.2271,0.2169,0,0,1
38.7431,53.9259,4,2.5439,0.9527,57503,57503,51.06503121,-114.1452065,145.7549,0,4,0.9027,-0.2335,-0.2335,0.2261,0,0,1
38.7426,53.9251,4,2.5466,0.9532,58003,58003,51.0650312,-114.1452065,145.9083,0,4,0.9032,-0.2341,-0.2341,0.2264,0,0,1
38.7513,53.9251,4,2.548,0.9629,58503,58503,51.06503127,-114.1452064,145.9921,0,4,0.9168,-0.2408,-0.2408,0.2361,0,0,1
38.752,53.9248,4,2.5506,0.9632,59003,59003,51.06503127,-114.1452064,146.1397,0,4,0.9171,-0.2411,-0.2411,0.2362,0,0,1
38.761,53.9249,4,2.5528,0.9737,59503,59503,51.06503134,-114.1452063,146.2674,0,4,0.932,-0.2484,-0.2484,0.2472,0,0,1
38.7619,53.9252,4,2.5537,0.973,60003,60003,51.06503134,-114.1452063,146.3156,0,4,0.9313,-0.2476,-0.2476,0.2465,0,0,1
38.7705,53.9244,4,2.5559,0.9846,60503,60503,51.06503141,-114.1452062,146.4411,0,4,0.948,-0.2555,-0.2555,0.2587,0,0,1
38.7713,53.9243,4,2.5557,0.9842,61003,61003,51.06503141,-114.1452062,146.4314,0,4,0.9474,-0.2551,-0.2551,0.2588,0,0,1
38.7809,53.9227,4,2.5574,0.997,61503,61503,51.06503147,-114.1452061,146.5259,0,4,0.9671,-0.2635,-0.2635,0.2721,0,0,1
38.7821,53.9233,4,2.557,0.9968,62003,62003,51.06503149,-114.1452061,146.5033,0,4,0.9679,-0.2627,-0.2627,0.2714,0,0,1
38.7938,53.9235,4,2.557,1.0096,62503,62503,51.06503157,-114.145206,146.504,0,4,0.9867,-0.2718,-0.2718,0.2854,0,0,1
38.7934,53.9231,4,2.5563,1.0089,63003,63003,51.06503157,-114.145206,146.4628,0,4,0.9855,-0.2711,-0.2711,0.2849,0,0,1
38.8038,53.9216,4,2.5562,1.0226,63503,63503,51.06503164,-114.1452059,146.4567,0,4,1.0059,-0.2809,-0.2809,0.3003,0,0,1
38.804,53.9216,4,2.5604,1.0226,64003,64003,51.06503164,-114.1452059,146.7014,0,4,1.006,-0.2807,-0.2807,0.3004,0,0,1
38.8161,53.9211,4,2.5665,1.0367,64503,64503,51.06503173,-114.1452058,147.0519,0,4,1.0277,-0.2908,-0.2908,0.316,0,0,1
38.817,53.9213,4,2.5799,1.0362,65003,65003,51.06503174,-114.1452058,147.8158,0,4,1.0271,-0.2902,-0.2902,0.3155,0,0,1
38.8294,53.9204,4,2.5968,1.051,65503,65503,51.06503182,-114.1452057,148.7857,0,4,1.0501,-0.301,-0.301,0.3321,0,0,1
38.8298,53.9207,4,2.6148,1.0505,66003,66003,51.06503183,-114.1452057,149.8193,0,4,1.0495,-0.3004,-0.3004,0.3318,0,0,1
38.9742,53.9255,4,2.6194,1.0133,66503,66503,51.06503293,-114.1452046,150.0796,0,4,1.0394,-0.2571,-0.2571,0.2369,0,0,1
38.8888,53.5838,4,2.631,1.0898,67003,67003,51.06503057,-114.1452012,150.7469,0,4,1.1907,-0.277,-0.277,0.3596,0,0,1
38.55,53.15,4,2.6202,1.1193,67503,67503,51.06502587,-114.1451988,150.1263,0,4,1.1882,-0.2177,-0.2177,0.7557,0,0,1
38.35,52.35,4,2.6122,1.2186,68003,68003,51.06502035,-114.1451909,149.6671,0,4,1.1232,0.0561,0.0561,1.591,0,0,1
38.5539,51.1354,4,2.6049,1.2944,68503,68503,51.06501576,-114.1451749,149.2501,0,4,1.0084,0.2155,0.2155,1.6881,0,0,1
38.4729,50.0783,4,2.6089,1.13,69003,69003,51.06500984,-114.145163,149.4817,0,4,0.8684,0.2934,0.2934,1.067,0,0,1
38.4613,49.9855,4,2.61,1.0441,69503,69503,51.06500929,-114.145162,149.5443,0,4,0.8313,0.2436,0.2436,0.8792,0,0,1
38.4611,49.985,4,2.6121,1.0432,70003,70003,51.06500929,-114.145162,149.6604,0,4,0.8307,0.2433,0.2433,0.8771,0,0,1
38.4615,49.9837,4,2.6107,1.0418,70503,70503,51.06500928,-114.1451619,149.58,0,4,0.8309,0.2424,0.2424,0.8742,0,0,1
38.4616,49.9856,4,2.6075,1.0413,71003,71003,51.06500929,-114.145162,149.3966,0,4,0.8319,0.2415,0.2415,0.8734,0,0,1
38.4628,49.9816,4,2.6047,1.0398,71503,71503,51.06500928,-114.1451619,149.2362,0,4,0.8315,0.2409,0.2409,0.8698,0,0,1
38.4617,49.9785,4,2.5974,1.0391,72003,72003,51.06500926,-114.1451619,148.8202,0,4,0.8317,0.2411,0.2411,0.8673,0,0,1
38.462,49.9782,4,2.595,1.039,72503,72503,51.06500926,-114.1451619,148.6851,0,4,0.8316,0.2413,0.2413,0.8668,0,0,1
38.5131,49.8582,4,2.5918,1.097,73003,73003,51.06500904,-114.14516,148.4991,0,4,0.741,0.3869,0.3869,0.892,0,0,1
38.7167,49.4648,4,2.5935,1.2324,73503,73503,51.06500858,-114.1451538,148.596,0,4,0.863,0.5745,0.5745,1.042,0,0,1
38.6954,49.4412,4,2.5916,1.3038,74003,74003,51.0650083,-114.1451536,148.4878,0,4,0.88,0.6726,0.6726,1.1656,0,0,1
